filename,length,label,melspectrogram_data
Data/genres_original/disco/disco.00036.wav,661794,disco,Data/melgram_numpy\disco.00036.npy
Data/genres_original/disco/disco.00037.wav,661794,disco,Data/melgram_numpy\disco.00037.npy
Data/genres_original/disco/disco.00038.wav,661794,disco,Data/melgram_numpy\disco.00038.npy
Data/genres_original/disco/disco.00039.wav,661794,disco,Data/melgram_numpy\disco.00039.npy
Data/genres_original/disco/disco.00040.wav,661794,disco,Data/melgram_numpy\disco.00040.npy
Data/genres_original/disco/disco.00041.wav,661794,disco,Data/melgram_numpy\disco.00041.npy
Data/genres_original/disco/disco.00042.wav,661794,disco,Data/melgram_numpy\disco.00042.npy
Data/genres_original/disco/disco.00043.wav,661794,disco,Data/melgram_numpy\disco.00043.npy
Data/genres_original/disco/disco.00044.wav,661794,disco,Data/melgram_numpy\disco.00044.npy
Data/genres_original/disco/disco.00045.wav,661794,disco,Data/melgram_numpy\disco.00045.npy
Data/genres_original/disco/disco.00046.wav,661504,disco,Data/melgram_numpy\disco.00046.npy
Data/genres_original/disco/disco.00047.wav,661504,disco,Data/melgram_numpy\disco.00047.npy
Data/genres_original/disco/disco.00048.wav,661504,disco,Data/melgram_numpy\disco.00048.npy
Data/genres_original/disco/disco.00049.wav,661504,disco,Data/melgram_numpy\disco.00049.npy
Data/genres_original/disco/disco.00050.wav,661504,disco,Data/melgram_numpy\disco.00050.npy
Data/genres_original/disco/disco.00051.wav,661504,disco,Data/melgram_numpy\disco.00051.npy
Data/genres_original/disco/disco.00052.wav,661504,disco,Data/melgram_numpy\disco.00052.npy
Data/genres_original/disco/disco.00053.wav,661504,disco,Data/melgram_numpy\disco.00053.npy
Data/genres_original/disco/disco.00054.wav,661504,disco,Data/melgram_numpy\disco.00054.npy
Data/genres_original/disco/disco.00055.wav,661504,disco,Data/melgram_numpy\disco.00055.npy
Data/genres_original/disco/disco.00056.wav,661504,disco,Data/melgram_numpy\disco.00056.npy
Data/genres_original/disco/disco.00057.wav,661504,disco,Data/melgram_numpy\disco.00057.npy
Data/genres_original/disco/disco.00058.wav,661504,disco,Data/melgram_numpy\disco.00058.npy
Data/genres_original/disco/disco.00059.wav,661504,disco,Data/melgram_numpy\disco.00059.npy
Data/genres_original/disco/disco.00060.wav,661504,disco,Data/melgram_numpy\disco.00060.npy
Data/genres_original/disco/disco.00061.wav,661504,disco,Data/melgram_numpy\disco.00061.npy
Data/genres_original/disco/disco.00062.wav,661504,disco,Data/melgram_numpy\disco.00062.npy
Data/genres_original/disco/disco.00063.wav,661504,disco,Data/melgram_numpy\disco.00063.npy
Data/genres_original/disco/disco.00064.wav,661504,disco,Data/melgram_numpy\disco.00064.npy
Data/genres_original/disco/disco.00065.wav,661504,disco,Data/melgram_numpy\disco.00065.npy
Data/genres_original/disco/disco.00066.wav,661504,disco,Data/melgram_numpy\disco.00066.npy
Data/genres_original/disco/disco.00067.wav,661504,disco,Data/melgram_numpy\disco.00067.npy
Data/genres_original/disco/disco.00068.wav,661504,disco,Data/melgram_numpy\disco.00068.npy
Data/genres_original/disco/disco.00069.wav,661504,disco,Data/melgram_numpy\disco.00069.npy
Data/genres_original/disco/disco.00070.wav,661504,disco,Data/melgram_numpy\disco.00070.npy
Data/genres_original/disco/disco.00071.wav,661504,disco,Data/melgram_numpy\disco.00071.npy
Data/genres_original/disco/disco.00072.wav,661504,disco,Data/melgram_numpy\disco.00072.npy
Data/genres_original/disco/disco.00073.wav,661504,disco,Data/melgram_numpy\disco.00073.npy
Data/genres_original/disco/disco.00074.wav,661504,disco,Data/melgram_numpy\disco.00074.npy
Data/genres_original/disco/disco.00075.wav,661504,disco,Data/melgram_numpy\disco.00075.npy
Data/genres_original/disco/disco.00076.wav,661504,disco,Data/melgram_numpy\disco.00076.npy
Data/genres_original/disco/disco.00077.wav,661504,disco,Data/melgram_numpy\disco.00077.npy
Data/genres_original/disco/disco.00078.wav,661504,disco,Data/melgram_numpy\disco.00078.npy
Data/genres_original/disco/disco.00079.wav,661504,disco,Data/melgram_numpy\disco.00079.npy
Data/genres_original/disco/disco.00080.wav,661504,disco,Data/melgram_numpy\disco.00080.npy
Data/genres_original/disco/disco.00081.wav,661504,disco,Data/melgram_numpy\disco.00081.npy
Data/genres_original/disco/disco.00082.wav,661504,disco,Data/melgram_numpy\disco.00082.npy
Data/genres_original/disco/disco.00083.wav,661504,disco,Data/melgram_numpy\disco.00083.npy
Data/genres_original/disco/disco.00084.wav,661504,disco,Data/melgram_numpy\disco.00084.npy
Data/genres_original/disco/disco.00085.wav,661504,disco,Data/melgram_numpy\disco.00085.npy
Data/genres_original/disco/disco.00086.wav,661504,disco,Data/melgram_numpy\disco.00086.npy
Data/genres_original/disco/disco.00087.wav,661504,disco,Data/melgram_numpy\disco.00087.npy
Data/genres_original/disco/disco.00088.wav,661504,disco,Data/melgram_numpy\disco.00088.npy
Data/genres_original/disco/disco.00089.wav,661504,disco,Data/melgram_numpy\disco.00089.npy
Data/genres_original/disco/disco.00090.wav,661504,disco,Data/melgram_numpy\disco.00090.npy
Data/genres_original/disco/disco.00091.wav,661504,disco,Data/melgram_numpy\disco.00091.npy
Data/genres_original/disco/disco.00092.wav,661504,disco,Data/melgram_numpy\disco.00092.npy
Data/genres_original/disco/disco.00093.wav,661504,disco,Data/melgram_numpy\disco.00093.npy
Data/genres_original/disco/disco.00094.wav,661504,disco,Data/melgram_numpy\disco.00094.npy
Data/genres_original/disco/disco.00095.wav,661504,disco,Data/melgram_numpy\disco.00095.npy
Data/genres_original/disco/disco.00096.wav,661504,disco,Data/melgram_numpy\disco.00096.npy
Data/genres_original/disco/disco.00097.wav,661504,disco,Data/melgram_numpy\disco.00097.npy
Data/genres_original/disco/disco.00098.wav,661504,disco,Data/melgram_numpy\disco.00098.npy
Data/genres_original/disco/disco.00099.wav,661504,disco,Data/melgram_numpy\disco.00099.npy
Data/genres_original/hiphop/hiphop.00000.wav,661504,hiphop,Data/melgram_numpy\hiphop.00000.npy
Data/genres_original/hiphop/hiphop.00001.wav,661504,hiphop,Data/melgram_numpy\hiphop.00001.npy
Data/genres_original/hiphop/hiphop.00002.wav,661504,hiphop,Data/melgram_numpy\hiphop.00002.npy
Data/genres_original/hiphop/hiphop.00003.wav,661504,hiphop,Data/melgram_numpy\hiphop.00003.npy
Data/genres_original/hiphop/hiphop.00004.wav,661504,hiphop,Data/melgram_numpy\hiphop.00004.npy
Data/genres_original/hiphop/hiphop.00005.wav,661504,hiphop,Data/melgram_numpy\hiphop.00005.npy
Data/genres_original/hiphop/hiphop.00006.wav,661504,hiphop,Data/melgram_numpy\hiphop.00006.npy
Data/genres_original/hiphop/hiphop.00007.wav,661504,hiphop,Data/melgram_numpy\hiphop.00007.npy
Data/genres_original/hiphop/hiphop.00008.wav,661794,hiphop,Data/melgram_numpy\hiphop.00008.npy
Data/genres_original/hiphop/hiphop.00009.wav,661794,hiphop,Data/melgram_numpy\hiphop.00009.npy
Data/genres_original/hiphop/hiphop.00010.wav,661794,hiphop,Data/melgram_numpy\hiphop.00010.npy
Data/genres_original/hiphop/hiphop.00011.wav,661794,hiphop,Data/melgram_numpy\hiphop.00011.npy
Data/genres_original/hiphop/hiphop.00012.wav,661794,hiphop,Data/melgram_numpy\hiphop.00012.npy
Data/genres_original/hiphop/hiphop.00013.wav,661794,hiphop,Data/melgram_numpy\hiphop.00013.npy
Data/genres_original/hiphop/hiphop.00014.wav,661794,hiphop,Data/melgram_numpy\hiphop.00014.npy
Data/genres_original/hiphop/hiphop.00015.wav,661794,hiphop,Data/melgram_numpy\hiphop.00015.npy
Data/genres_original/hiphop/hiphop.00016.wav,661794,hiphop,Data/melgram_numpy\hiphop.00016.npy
Data/genres_original/hiphop/hiphop.00017.wav,661794,hiphop,Data/melgram_numpy\hiphop.00017.npy
Data/genres_original/hiphop/hiphop.00018.wav,661794,hiphop,Data/melgram_numpy\hiphop.00018.npy
Data/genres_original/hiphop/hiphop.00019.wav,661794,hiphop,Data/melgram_numpy\hiphop.00019.npy
Data/genres_original/hiphop/hiphop.00020.wav,661794,hiphop,Data/melgram_numpy\hiphop.00020.npy
Data/genres_original/hiphop/hiphop.00021.wav,661794,hiphop,Data/melgram_numpy\hiphop.00021.npy
Data/genres_original/hiphop/hiphop.00022.wav,661794,hiphop,Data/melgram_numpy\hiphop.00022.npy
Data/genres_original/hiphop/hiphop.00023.wav,661794,hiphop,Data/melgram_numpy\hiphop.00023.npy
Data/genres_original/hiphop/hiphop.00024.wav,661794,hiphop,Data/melgram_numpy\hiphop.00024.npy
Data/genres_original/hiphop/hiphop.00025.wav,661794,hiphop,Data/melgram_numpy\hiphop.00025.npy
Data/genres_original/hiphop/hiphop.00028.wav,661676,hiphop,Data/melgram_numpy\hiphop.00028.npy
Data/genres_original/hiphop/hiphop.00030.wav,661760,hiphop,Data/melgram_numpy\hiphop.00030.npy
Data/genres_original/hiphop/hiphop.00046.wav,661794,hiphop,Data/melgram_numpy\hiphop.00046.npy
Data/genres_original/hiphop/hiphop.00047.wav,661794,hiphop,Data/melgram_numpy\hiphop.00047.npy
Data/genres_original/hiphop/hiphop.00048.wav,661794,hiphop,Data/melgram_numpy\hiphop.00048.npy
Data/genres_original/hiphop/hiphop.00049.wav,661794,hiphop,Data/melgram_numpy\hiphop.00049.npy
Data/genres_original/hiphop/hiphop.00050.wav,661794,hiphop,Data/melgram_numpy\hiphop.00050.npy
Data/genres_original/hiphop/hiphop.00051.wav,661794,hiphop,Data/melgram_numpy\hiphop.00051.npy
Data/genres_original/hiphop/hiphop.00052.wav,661794,hiphop,Data/melgram_numpy\hiphop.00052.npy
Data/genres_original/hiphop/hiphop.00053.wav,661794,hiphop,Data/melgram_numpy\hiphop.00053.npy
Data/genres_original/hiphop/hiphop.00054.wav,661794,hiphop,Data/melgram_numpy\hiphop.00054.npy
Data/genres_original/hiphop/hiphop.00055.wav,661794,hiphop,Data/melgram_numpy\hiphop.00055.npy
Data/genres_original/hiphop/hiphop.00056.wav,661794,hiphop,Data/melgram_numpy\hiphop.00056.npy
Data/genres_original/hiphop/hiphop.00057.wav,661794,hiphop,Data/melgram_numpy\hiphop.00057.npy
Data/genres_original/hiphop/hiphop.00058.wav,661794,hiphop,Data/melgram_numpy\hiphop.00058.npy
Data/genres_original/hiphop/hiphop.00059.wav,661794,hiphop,Data/melgram_numpy\hiphop.00059.npy
Data/genres_original/hiphop/hiphop.00060.wav,661794,hiphop,Data/melgram_numpy\hiphop.00060.npy
Data/genres_original/hiphop/hiphop.00061.wav,661794,hiphop,Data/melgram_numpy\hiphop.00061.npy
Data/genres_original/hiphop/hiphop.00062.wav,661794,hiphop,Data/melgram_numpy\hiphop.00062.npy
Data/genres_original/hiphop/hiphop.00063.wav,661794,hiphop,Data/melgram_numpy\hiphop.00063.npy
Data/genres_original/hiphop/hiphop.00064.wav,661794,hiphop,Data/melgram_numpy\hiphop.00064.npy
Data/genres_original/hiphop/hiphop.00065.wav,661794,hiphop,Data/melgram_numpy\hiphop.00065.npy
Data/genres_original/hiphop/hiphop.00066.wav,661794,hiphop,Data/melgram_numpy\hiphop.00066.npy
Data/genres_original/hiphop/hiphop.00067.wav,661794,hiphop,Data/melgram_numpy\hiphop.00067.npy
Data/genres_original/hiphop/hiphop.00068.wav,661794,hiphop,Data/melgram_numpy\hiphop.00068.npy
Data/genres_original/hiphop/hiphop.00069.wav,661794,hiphop,Data/melgram_numpy\hiphop.00069.npy
Data/genres_original/hiphop/hiphop.00070.wav,661794,hiphop,Data/melgram_numpy\hiphop.00070.npy
Data/genres_original/hiphop/hiphop.00071.wav,661794,hiphop,Data/melgram_numpy\hiphop.00071.npy
Data/genres_original/hiphop/hiphop.00072.wav,661794,hiphop,Data/melgram_numpy\hiphop.00072.npy
Data/genres_original/hiphop/hiphop.00073.wav,661794,hiphop,Data/melgram_numpy\hiphop.00073.npy
Data/genres_original/hiphop/hiphop.00074.wav,661794,hiphop,Data/melgram_numpy\hiphop.00074.npy
Data/genres_original/hiphop/hiphop.00075.wav,661794,hiphop,Data/melgram_numpy\hiphop.00075.npy
Data/genres_original/hiphop/hiphop.00076.wav,661504,hiphop,Data/melgram_numpy\hiphop.00076.npy
Data/genres_original/hiphop/hiphop.00077.wav,661504,hiphop,Data/melgram_numpy\hiphop.00077.npy
Data/genres_original/hiphop/hiphop.00078.wav,661504,hiphop,Data/melgram_numpy\hiphop.00078.npy
Data/genres_original/hiphop/hiphop.00079.wav,661504,hiphop,Data/melgram_numpy\hiphop.00079.npy
Data/genres_original/hiphop/hiphop.00080.wav,661504,hiphop,Data/melgram_numpy\hiphop.00080.npy
Data/genres_original/hiphop/hiphop.00081.wav,661794,hiphop,Data/melgram_numpy\hiphop.00081.npy
Data/genres_original/hiphop/hiphop.00082.wav,661794,hiphop,Data/melgram_numpy\hiphop.00082.npy
Data/genres_original/hiphop/hiphop.00083.wav,661794,hiphop,Data/melgram_numpy\hiphop.00083.npy
Data/genres_original/hiphop/hiphop.00084.wav,661794,hiphop,Data/melgram_numpy\hiphop.00084.npy
Data/genres_original/hiphop/hiphop.00085.wav,661794,hiphop,Data/melgram_numpy\hiphop.00085.npy
Data/genres_original/hiphop/hiphop.00086.wav,661794,hiphop,Data/melgram_numpy\hiphop.00086.npy
Data/genres_original/hiphop/hiphop.00087.wav,661794,hiphop,Data/melgram_numpy\hiphop.00087.npy
Data/genres_original/hiphop/hiphop.00088.wav,661794,hiphop,Data/melgram_numpy\hiphop.00088.npy
Data/genres_original/hiphop/hiphop.00089.wav,661794,hiphop,Data/melgram_numpy\hiphop.00089.npy
Data/genres_original/hiphop/hiphop.00090.wav,661794,hiphop,Data/melgram_numpy\hiphop.00090.npy
Data/genres_original/hiphop/hiphop.00091.wav,661794,hiphop,Data/melgram_numpy\hiphop.00091.npy
Data/genres_original/hiphop/hiphop.00092.wav,661794,hiphop,Data/melgram_numpy\hiphop.00092.npy
Data/genres_original/hiphop/hiphop.00093.wav,661794,hiphop,Data/melgram_numpy\hiphop.00093.npy
Data/genres_original/hiphop/hiphop.00094.wav,661794,hiphop,Data/melgram_numpy\hiphop.00094.npy
Data/genres_original/hiphop/hiphop.00095.wav,661794,hiphop,Data/melgram_numpy\hiphop.00095.npy
Data/genres_original/hiphop/hiphop.00096.wav,661794,hiphop,Data/melgram_numpy\hiphop.00096.npy
Data/genres_original/hiphop/hiphop.00097.wav,661794,hiphop,Data/melgram_numpy\hiphop.00097.npy
Data/genres_original/hiphop/hiphop.00098.wav,661794,hiphop,Data/melgram_numpy\hiphop.00098.npy
Data/genres_original/hiphop/hiphop.00099.wav,661504,hiphop,Data/melgram_numpy\hiphop.00099.npy
Data/genres_original/jazz/jazz.00000.wav,661794,jazz,Data/melgram_numpy\jazz.00000.npy
Data/genres_original/jazz/jazz.00001.wav,661794,jazz,Data/melgram_numpy\jazz.00001.npy
Data/genres_original/jazz/jazz.00002.wav,661794,jazz,Data/melgram_numpy\jazz.00002.npy
Data/genres_original/jazz/jazz.00003.wav,661794,jazz,Data/melgram_numpy\jazz.00003.npy
Data/genres_original/jazz/jazz.00004.wav,661794,jazz,Data/melgram_numpy\jazz.00004.npy
Data/genres_original/jazz/jazz.00005.wav,661794,jazz,Data/melgram_numpy\jazz.00005.npy
Data/genres_original/jazz/jazz.00006.wav,661794,jazz,Data/melgram_numpy\jazz.00006.npy
Data/genres_original/jazz/jazz.00007.wav,661794,jazz,Data/melgram_numpy\jazz.00007.npy
Data/genres_original/jazz/jazz.00008.wav,661794,jazz,Data/melgram_numpy\jazz.00008.npy
Data/genres_original/jazz/jazz.00009.wav,661794,jazz,Data/melgram_numpy\jazz.00009.npy
Data/genres_original/jazz/jazz.00010.wav,661794,jazz,Data/melgram_numpy\jazz.00010.npy
Data/genres_original/jazz/jazz.00011.wav,661794,jazz,Data/melgram_numpy\jazz.00011.npy
Data/genres_original/jazz/jazz.00012.wav,661794,jazz,Data/melgram_numpy\jazz.00012.npy
Data/genres_original/jazz/jazz.00013.wav,661794,jazz,Data/melgram_numpy\jazz.00013.npy
Data/genres_original/jazz/jazz.00014.wav,661794,jazz,Data/melgram_numpy\jazz.00014.npy
Data/genres_original/jazz/jazz.00015.wav,661794,jazz,Data/melgram_numpy\jazz.00015.npy
Data/genres_original/jazz/jazz.00016.wav,661794,jazz,Data/melgram_numpy\jazz.00016.npy
Data/genres_original/jazz/jazz.00017.wav,661794,jazz,Data/melgram_numpy\jazz.00017.npy
Data/genres_original/jazz/jazz.00018.wav,661794,jazz,Data/melgram_numpy\jazz.00018.npy
Data/genres_original/jazz/jazz.00019.wav,661794,jazz,Data/melgram_numpy\jazz.00019.npy
Data/genres_original/jazz/jazz.00020.wav,661794,jazz,Data/melgram_numpy\jazz.00020.npy
Data/genres_original/jazz/jazz.00021.wav,661794,jazz,Data/melgram_numpy\jazz.00021.npy
Data/genres_original/jazz/jazz.00022.wav,661794,jazz,Data/melgram_numpy\jazz.00022.npy
Data/genres_original/jazz/jazz.00023.wav,661794,jazz,Data/melgram_numpy\jazz.00023.npy
Data/genres_original/jazz/jazz.00024.wav,661794,jazz,Data/melgram_numpy\jazz.00024.npy
Data/genres_original/jazz/jazz.00025.wav,661794,jazz,Data/melgram_numpy\jazz.00025.npy
Data/genres_original/jazz/jazz.00026.wav,661794,jazz,Data/melgram_numpy\jazz.00026.npy
Data/genres_original/jazz/jazz.00027.wav,661794,jazz,Data/melgram_numpy\jazz.00027.npy
Data/genres_original/jazz/jazz.00028.wav,661794,jazz,Data/melgram_numpy\jazz.00028.npy
Data/genres_original/jazz/jazz.00029.wav,661794,jazz,Data/melgram_numpy\jazz.00029.npy
Data/genres_original/jazz/jazz.00030.wav,661794,jazz,Data/melgram_numpy\jazz.00030.npy
Data/genres_original/jazz/jazz.00031.wav,661794,jazz,Data/melgram_numpy\jazz.00031.npy
Data/genres_original/jazz/jazz.00032.wav,661794,jazz,Data/melgram_numpy\jazz.00032.npy
Data/genres_original/jazz/jazz.00033.wav,661794,jazz,Data/melgram_numpy\jazz.00033.npy
Data/genres_original/jazz/jazz.00034.wav,661794,jazz,Data/melgram_numpy\jazz.00034.npy
Data/genres_original/jazz/jazz.00035.wav,661794,jazz,Data/melgram_numpy\jazz.00035.npy
Data/genres_original/jazz/jazz.00036.wav,661794,jazz,Data/melgram_numpy\jazz.00036.npy
Data/genres_original/jazz/jazz.00037.wav,661794,jazz,Data/melgram_numpy\jazz.00037.npy
Data/genres_original/jazz/jazz.00038.wav,661794,jazz,Data/melgram_numpy\jazz.00038.npy
Data/genres_original/jazz/jazz.00039.wav,661794,jazz,Data/melgram_numpy\jazz.00039.npy
Data/genres_original/jazz/jazz.00040.wav,661794,jazz,Data/melgram_numpy\jazz.00040.npy
Data/genres_original/jazz/jazz.00041.wav,661794,jazz,Data/melgram_numpy\jazz.00041.npy
Data/genres_original/jazz/jazz.00042.wav,661794,jazz,Data/melgram_numpy\jazz.00042.npy
Data/genres_original/jazz/jazz.00043.wav,661794,jazz,Data/melgram_numpy\jazz.00043.npy
Data/genres_original/jazz/jazz.00044.wav,661794,jazz,Data/melgram_numpy\jazz.00044.npy
Data/genres_original/jazz/jazz.00045.wav,661794,jazz,Data/melgram_numpy\jazz.00045.npy
Data/genres_original/jazz/jazz.00046.wav,661794,jazz,Data/melgram_numpy\jazz.00046.npy
Data/genres_original/jazz/jazz.00047.wav,661794,jazz,Data/melgram_numpy\jazz.00047.npy
Data/genres_original/jazz/jazz.00048.wav,661794,jazz,Data/melgram_numpy\jazz.00048.npy
Data/genres_original/jazz/jazz.00049.wav,661676,jazz,Data/melgram_numpy\jazz.00049.npy
Data/genres_original/jazz/jazz.00051.wav,661794,jazz,Data/melgram_numpy\jazz.00051.npy
Data/genres_original/jazz/jazz.00053.wav,661794,jazz,Data/melgram_numpy\jazz.00053.npy
Data/genres_original/jazz/jazz.00055.wav,661794,jazz,Data/melgram_numpy\jazz.00055.npy
Data/genres_original/jazz/jazz.00057.wav,661794,jazz,Data/melgram_numpy\jazz.00057.npy
Data/genres_original/jazz/jazz.00058.wav,661794,jazz,Data/melgram_numpy\jazz.00058.npy
Data/genres_original/jazz/jazz.00060.wav,661794,jazz,Data/melgram_numpy\jazz.00060.npy
Data/genres_original/jazz/jazz.00062.wav,661794,jazz,Data/melgram_numpy\jazz.00062.npy
Data/genres_original/jazz/jazz.00064.wav,661980,jazz,Data/melgram_numpy\jazz.00064.npy
Data/genres_original/jazz/jazz.00065.wav,661794,jazz,Data/melgram_numpy\jazz.00065.npy
Data/genres_original/jazz/jazz.00067.wav,661794,jazz,Data/melgram_numpy\jazz.00067.npy
Data/genres_original/jazz/jazz.00068.wav,661794,jazz,Data/melgram_numpy\jazz.00068.npy
Data/genres_original/jazz/jazz.00069.wav,661794,jazz,Data/melgram_numpy\jazz.00069.npy
Data/genres_original/jazz/jazz.00070.wav,661794,jazz,Data/melgram_numpy\jazz.00070.npy
Data/genres_original/jazz/jazz.00071.wav,661794,jazz,Data/melgram_numpy\jazz.00071.npy
Data/genres_original/jazz/jazz.00072.wav,661794,jazz,Data/melgram_numpy\jazz.00072.npy
Data/genres_original/jazz/jazz.00073.wav,661794,jazz,Data/melgram_numpy\jazz.00073.npy
Data/genres_original/jazz/jazz.00074.wav,661794,jazz,Data/melgram_numpy\jazz.00074.npy
Data/genres_original/jazz/jazz.00075.wav,661794,jazz,Data/melgram_numpy\jazz.00075.npy
Data/genres_original/jazz/jazz.00076.wav,661794,jazz,Data/melgram_numpy\jazz.00076.npy
Data/genres_original/jazz/jazz.00077.wav,661794,jazz,Data/melgram_numpy\jazz.00077.npy
Data/genres_original/jazz/jazz.00078.wav,661794,jazz,Data/melgram_numpy\jazz.00078.npy
Data/genres_original/jazz/jazz.00079.wav,661794,jazz,Data/melgram_numpy\jazz.00079.npy
Data/genres_original/jazz/jazz.00080.wav,661794,jazz,Data/melgram_numpy\jazz.00080.npy
Data/genres_original/jazz/jazz.00081.wav,661794,jazz,Data/melgram_numpy\jazz.00081.npy
Data/genres_original/jazz/jazz.00082.wav,661794,jazz,Data/melgram_numpy\jazz.00082.npy
Data/genres_original/jazz/jazz.00083.wav,661794,jazz,Data/melgram_numpy\jazz.00083.npy
Data/genres_original/jazz/jazz.00084.wav,661794,jazz,Data/melgram_numpy\jazz.00084.npy
Data/genres_original/jazz/jazz.00085.wav,661794,jazz,Data/melgram_numpy\jazz.00085.npy
Data/genres_original/jazz/jazz.00086.wav,661794,jazz,Data/melgram_numpy\jazz.00086.npy
Data/genres_original/jazz/jazz.00087.wav,661794,jazz,Data/melgram_numpy\jazz.00087.npy
Data/genres_original/jazz/jazz.00088.wav,661794,jazz,Data/melgram_numpy\jazz.00088.npy
Data/genres_original/jazz/jazz.00089.wav,661794,jazz,Data/melgram_numpy\jazz.00089.npy
Data/genres_original/jazz/jazz.00090.wav,661794,jazz,Data/melgram_numpy\jazz.00090.npy
Data/genres_original/jazz/jazz.00091.wav,661794,jazz,Data/melgram_numpy\jazz.00091.npy
Data/genres_original/jazz/jazz.00092.wav,661794,jazz,Data/melgram_numpy\jazz.00092.npy
Data/genres_original/jazz/jazz.00093.wav,661794,jazz,Data/melgram_numpy\jazz.00093.npy
Data/genres_original/jazz/jazz.00094.wav,661794,jazz,Data/melgram_numpy\jazz.00094.npy
Data/genres_original/jazz/jazz.00095.wav,661794,jazz,Data/melgram_numpy\jazz.00095.npy
Data/genres_original/jazz/jazz.00096.wav,661794,jazz,Data/melgram_numpy\jazz.00096.npy
Data/genres_original/jazz/jazz.00097.wav,661794,jazz,Data/melgram_numpy\jazz.00097.npy
Data/genres_original/jazz/jazz.00098.wav,661794,jazz,Data/melgram_numpy\jazz.00098.npy
Data/genres_original/jazz/jazz.00099.wav,661794,jazz,Data/melgram_numpy\jazz.00099.npy
Data/genres_original/metal/metal.00000.wav,661504,metal,Data/melgram_numpy\metal.00000.npy
Data/genres_original/metal/metal.00001.wav,661504,metal,Data/melgram_numpy\metal.00001.npy
Data/genres_original/metal/metal.00002.wav,661504,metal,Data/melgram_numpy\metal.00002.npy
Data/genres_original/metal/metal.00003.wav,661504,metal,Data/melgram_numpy\metal.00003.npy
Data/genres_original/metal/metal.00004.wav,661504,metal,Data/melgram_numpy\metal.00004.npy
Data/genres_original/metal/metal.00005.wav,661504,metal,Data/melgram_numpy\metal.00005.npy
Data/genres_original/metal/metal.00006.wav,661504,metal,Data/melgram_numpy\metal.00006.npy
Data/genres_original/metal/metal.00007.wav,661504,metal,Data/melgram_numpy\metal.00007.npy
Data/genres_original/metal/metal.00008.wav,661504,metal,Data/melgram_numpy\metal.00008.npy
Data/genres_original/metal/metal.00009.wav,661504,metal,Data/melgram_numpy\metal.00009.npy
Data/genres_original/metal/metal.00010.wav,661504,metal,Data/melgram_numpy\metal.00010.npy
Data/genres_original/metal/metal.00011.wav,661504,metal,Data/melgram_numpy\metal.00011.npy
Data/genres_original/metal/metal.00012.wav,661504,metal,Data/melgram_numpy\metal.00012.npy
Data/genres_original/metal/metal.00013.wav,661504,metal,Data/melgram_numpy\metal.00013.npy
Data/genres_original/metal/metal.00014.wav,661504,metal,Data/melgram_numpy\metal.00014.npy
Data/genres_original/metal/metal.00015.wav,661504,metal,Data/melgram_numpy\metal.00015.npy
Data/genres_original/metal/metal.00016.wav,661504,metal,Data/melgram_numpy\metal.00016.npy
Data/genres_original/metal/metal.00017.wav,661504,metal,Data/melgram_numpy\metal.00017.npy
Data/genres_original/metal/metal.00018.wav,661504,metal,Data/melgram_numpy\metal.00018.npy
Data/genres_original/metal/metal.00019.wav,661504,metal,Data/melgram_numpy\metal.00019.npy
Data/genres_original/metal/metal.00020.wav,661504,metal,Data/melgram_numpy\metal.00020.npy
Data/genres_original/metal/metal.00021.wav,661504,metal,Data/melgram_numpy\metal.00021.npy
Data/genres_original/metal/metal.00022.wav,661504,metal,Data/melgram_numpy\metal.00022.npy
Data/genres_original/metal/metal.00023.wav,661504,metal,Data/melgram_numpy\metal.00023.npy
Data/genres_original/metal/metal.00024.wav,661504,metal,Data/melgram_numpy\metal.00024.npy
Data/genres_original/metal/metal.00025.wav,661504,metal,Data/melgram_numpy\metal.00025.npy
Data/genres_original/metal/metal.00026.wav,661504,metal,Data/melgram_numpy\metal.00026.npy
Data/genres_original/metal/metal.00027.wav,661504,metal,Data/melgram_numpy\metal.00027.npy
Data/genres_original/metal/metal.00028.wav,661504,metal,Data/melgram_numpy\metal.00028.npy
Data/genres_original/metal/metal.00029.wav,661504,metal,Data/melgram_numpy\metal.00029.npy
Data/genres_original/metal/metal.00030.wav,661504,metal,Data/melgram_numpy\metal.00030.npy
Data/genres_original/metal/metal.00031.wav,661504,metal,Data/melgram_numpy\metal.00031.npy
Data/genres_original/metal/metal.00032.wav,661504,metal,Data/melgram_numpy\metal.00032.npy
Data/genres_original/metal/metal.00033.wav,661504,metal,Data/melgram_numpy\metal.00033.npy
Data/genres_original/metal/metal.00034.wav,661504,metal,Data/melgram_numpy\metal.00034.npy
Data/genres_original/metal/metal.00035.wav,661504,metal,Data/melgram_numpy\metal.00035.npy
Data/genres_original/metal/metal.00036.wav,661504,metal,Data/melgram_numpy\metal.00036.npy
Data/genres_original/metal/metal.00037.wav,661504,metal,Data/melgram_numpy\metal.00037.npy
Data/genres_original/metal/metal.00038.wav,661504,metal,Data/melgram_numpy\metal.00038.npy
Data/genres_original/metal/metal.00039.wav,661504,metal,Data/melgram_numpy\metal.00039.npy
Data/genres_original/metal/metal.00040.wav,661794,metal,Data/melgram_numpy\metal.00040.npy
Data/genres_original/metal/metal.00041.wav,661794,metal,Data/melgram_numpy\metal.00041.npy
Data/genres_original/metal/metal.00042.wav,661794,metal,Data/melgram_numpy\metal.00042.npy
